playerID,yearID,SorR,stint,teamID,lgID,W,L,G,GS,GSPct,IPouts,IP,H,ER,HR,BB,WHIP,SO,SOPer9IP,ERA,R
bakerst01,1983,reliever,1,OAK,AL,3,3,35,1,2.857142857,162,54,59,26,4,26,1.57,23,3.83,4.33,32
bannifl01,1983,starter,1,CHA,AL,16,10,34,34,100,652,217.3333333,191,81,19,71,1.21,193,7.99,3.35,88
barkele01,1983,starter,1,CLE,AL,8,13,24,24,100,449,149.6666667,150,85,16,52,1.35,105,6.31,5.11,92
barojsa01,1983,reliever,1,CHA,AL,3,3,52,0,0,262,87.33333333,70,24,2,32,1.17,38,3.92,2.47,24
barrji01,1983,reliever,1,SFN,NL,5,3,53,0,0,278,92.66666667,106,41,7,20,1.36,47,4.56,3.98,47
beardda01,1983,reliever,1,OAK,AL,5,5,43,0,0,183,61,55,38,8,36,1.49,40,5.90,5.61,39
beattji01,1983,starter,1,SEA,AL,10,15,30,29,96.66666667,590,196.6666667,197,84,12,66,1.34,132,6.04,3.84,89
beckwjo01,1983,reliever,1,LAN,NL,3,4,42,3,7.142857143,213,71,73,28,5,35,1.52,50,6.34,3.55,40
bedrost01,1983,reliever,1,ATL,NL,9,10,70,1,1.428571429,360,120,100,48,11,51,1.26,114,8.55,3.6,50
berenbr01,1983,starter,1,CIN,NL,9,14,32,31,96.875,559,186.3333333,173,80,9,102,1.48,151,7.29,3.86,92
blackbu02,1983,starter,1,KCA,AL,10,7,24,24,100,484,161.3333333,159,68,19,43,1.25,58,3.24,3.79,75
blylebe01,1983,starter,1,CLE,AL,7,10,24,24,100,469,156.3333333,160,68,8,44,1.3,123,7.08,3.91,74
boddimi01,1983,starter,1,BAL,AL,16,8,27,26,96.2962963,537,179,141,55,13,52,1.08,120,6.03,2.77,65
breinfr01,1983,starter,1,SFN,NL,11,12,32,32,100,608,202.6666667,202,86,15,60,1.29,117,5.20,3.82,97
brownmi01,1983,starter,1,BOS,AL,6,6,19,18,94.73684211,312,104,110,54,12,43,1.47,35,3.03,4.67,62
brusswa01,1983,reliever,1,CHN,NL,3,1,59,0,0,241,80.33333333,67,21,1,37,1.29,46,5.15,2.35,21
burgmto01,1983,reliever,1,OAK,AL,6,7,49,0,0,288,96,89,30,2,32,1.26,39,3.66,2.81,33
bystrma01,1983,starter,1,PHI,NL,6,9,24,23,95.83333333,358,119.3333333,136,61,6,44,1.51,87,6.56,4.6,75
caldwmi01,1983,starter,1,ML4,AL,12,11,32,32,100,685,228.3333333,269,115,35,51,1.4,58,2.29,4.53,125
campbbi02,1983,reliever,1,CHN,NL,6,8,82,0,0,367,122.3333333,128,61,4,49,1.45,97,7.14,4.49,65
candejo01,1983,starter,1,PIT,NL,15,8,33,32,96.96969697,593,197.6666667,191,71,15,45,1.19,157,7.15,3.23,73
carltst01,1983,starter,1,PHI,NL,15,16,37,37,100,851,283.6666667,277,98,20,84,1.27,275,8.73,3.11,117
castibo01,1983,starter,1,MIN,AL,8,12,27,25,92.59259259,475,158.3333333,170,84,17,65,1.48,90,5.12,4.77,91
caudibi01,1983,reliever,1,SEA,AL,2,8,63,0,0,218,72.66666667,70,38,10,38,1.49,73,9.04,4.71,39
clancji01,1983,starter,1,TOR,AL,15,11,34,34,100,669,223,238,97,23,61,1.34,99,4.00,3.91,115
clearma01,1983,reliever,1,BOS,AL,4,5,48,0,0,288,96,101,67,10,68,1.76,81,7.59,6.28,71
curtijo01,1983,reliever,1,CAL,AL,1,2,37,3,8.108108108,270,90,89,38,5,40,1.43,36,3.60,3.8,44
darwida01,1983,starter,1,TEX,AL,8,13,28,26,92.85714286,549,183,175,71,9,62,1.3,92,4.52,3.49,86
davisma01,1983,starter,1,SFN,NL,6,4,20,20,100,333,111,93,43,14,50,1.29,83,6.73,3.49,51
davisro02,1983,reliever,1,MIN,AL,5,8,66,0,0,267,89,89,33,6,33,1.37,84,8.49,3.34,34
dawlebi01,1983,reliever,1,HOU,NL,6,6,48,0,0,239,79.66666667,51,25,9,22,0.92,60,6.78,2.82,26
deleojo01,1983,starter,1,PIT,NL,7,3,15,15,100,324,108,75,34,5,47,1.13,118,9.83,2.83,36
deleolu01,1983,reliever,1,SDN,NL,6,6,63,0,0,333,111,89,33,8,27,1.05,90,7.30,2.68,34
dennyjo01,1983,starter,1,PHI,NL,19,6,36,36,100,728,242.6666667,229,64,9,53,1.16,139,5.16,2.37,77
diazca01,1983,reliever,1,NYN,NL,3,1,54,0,0,250,83.33333333,62,19,1,35,1.16,64,6.91,2.05,22
dipinfr01,1983,reliever,1,HOU,NL,3,4,53,0,0,214,71.33333333,52,21,2,20,1.01,67,8.45,2.65,21
dotsori01,1983,starter,1,CHA,AL,22,7,35,35,100,720,240,209,86,19,106,1.31,137,5.14,3.23,92
draveda01,1983,starter,1,SDN,NL,14,10,28,28,100,551,183.6666667,181,73,18,44,1.23,74,3.63,3.58,78
easteja01,1983,reliever,2,CLE,AL,4,2,41,0,0,171,57,69,23,4,22,1.6,39,6.16,3.63,25
eckerde01,1983,starter,1,BOS,AL,9,13,28,28,100,529,176.3333333,223,110,27,39,1.49,77,3.93,5.61,119
flanami01,1983,starter,1,BAL,AL,12,4,20,20,100,376,125.3333333,135,46,10,31,1.32,50,3.59,3.3,53
forscke01,1983,starter,1,CAL,AL,11,12,31,31,100,658,219.3333333,226,99,21,61,1.31,81,3.32,4.06,107
forstte01,1983,reliever,1,ATL,NL,3,2,56,0,0,238,79.33333333,60,19,3,31,1.15,54,6.13,2.16,19
frazige01,1983,reliever,1,NYA,AL,4,4,61,0,0,346,115.3333333,94,44,5,45,1.21,78,6.09,3.43,44
garbege01,1983,reliever,1,ATL,NL,4,5,43,0,0,182,60.66666667,72,31,8,23,1.57,45,6.68,4.6,37
geiseda01,1983,reliever,1,TOR,AL,0,3,47,0,0,157,52.33333333,47,27,4,31,1.49,50,8.60,4.64,28
gossari01,1983,reliever,1,NYA,AL,13,5,57,0,0,262,87.33333333,82,22,5,25,1.23,90,9.27,2.27,27
guantce01,1983,reliever,1,PIT,NL,2,6,49,0,0,301,100.3333333,90,37,5,46,1.36,82,7.36,3.32,45
guidrro01,1983,starter,1,NYA,AL,21,9,31,31,100,751,250.3333333,232,95,26,60,1.17,156,5.61,3.42,99
gullibi01,1983,starter,1,MON,NL,17,12,34,34,100,727,242.3333333,230,101,19,59,1.19,120,4.46,3.75,108
gurala01,1983,starter,1,KCA,AL,11,18,34,31,91.17647059,601,200.3333333,220,109,23,76,1.48,57,2.56,4.9,119
haasmo01,1983,starter,1,ML4,AL,13,3,25,25,100,537,179,170,65,12,42,1.18,75,3.77,3.27,66
hammaat01,1983,starter,1,SFN,NL,10,9,23,23,100,517,172.3333333,147,43,9,32,1.04,127,6.63,2.25,57
hawkian01,1983,starter,1,SDN,NL,5,7,21,19,90.47619048,359,119.6666667,106,39,8,48,1.29,59,4.44,2.93,50
hayesbe01,1983,reliever,1,CIN,NL,4,6,60,0,0,208,69.33333333,82,50,8,37,1.72,44,5.71,6.49,53
hernawi01,1983,reliever,2,PHI,NL,8,4,63,0,0,287,95.66666667,93,35,9,26,1.24,75,7.06,3.29,39
hollaal01,1983,reliever,1,PHI,NL,8,4,68,0,0,275,91.66666667,63,23,8,30,1.01,100,9.82,2.26,26
honeyri01,1983,starter,1,TEX,AL,14,8,25,25,100,524,174.6666667,168,47,9,37,1.17,56,2.89,2.42,59
houghch01,1983,starter,1,TEX,AL,15,13,34,33,97.05882353,756,252,219,89,22,95,1.25,152,5.43,3.18,96
howest01,1983,reliever,1,LAN,NL,4,7,46,0,0,206,68.66666667,55,11,2,12,0.98,52,6.82,1.44,15
hoytla01,1983,starter,1,CHA,AL,24,10,36,36,100,782,260.6666667,236,106,27,31,1.02,148,5.11,3.66,115
hudsoch02,1983,starter,1,PHI,NL,8,8,26,26,100,508,169.3333333,158,63,13,53,1.25,101,5.37,3.35,73
humeto01,1983,reliever,1,CIN,NL,3,5,48,0,0,198,66,66,35,8,41,1.62,34,4.64,4.77,40
hurstbr01,1983,starter,1,BOS,AL,12,12,33,32,96.96969697,634,211.3333333,241,96,22,62,1.43,115,4.90,4.09,102
jacksro03,1983,reliever,1,TOR,AL,8,3,49,0,0,276,92,92,46,6,41,1.45,48,4.70,4.5,48
jamesbo01,1983,reliever,2,MON,NL,1,0,27,0,0,150,50,37,16,3,23,1.2,56,10.08,2.88,17
johnsjo04,1983,reliever,1,BOS,AL,3,2,34,1,2.941176471,160,53.33333333,58,22,3,20,1.46,51,8.61,3.71,28
johnto01,1983,starter,1,CAL,AL,11,13,34,34,100,704,234.6666667,287,113,20,49,1.43,65,2.49,4.33,126
jonesod01,1983,reliever,1,TEX,AL,3,6,42,0,0,201,67,56,23,4,22,1.16,50,6.72,3.09,28
kruegbi01,1983,starter,1,OAK,AL,7,6,17,16,94.11764706,329,109.6666667,104,44,7,53,1.43,58,4.76,3.61,54
krukomi01,1983,starter,1,SFN,NL,11,11,31,31,100,553,184.3333333,189,81,17,76,1.44,136,6.64,3.95,95
lacorfr01,1983,reliever,1,HOU,NL,4,4,37,0,0,160,53.33333333,35,30,8,28,1.18,48,8.10,5.06,32
lahtije01,1983,reliever,1,SLN,NL,3,3,53,0,0,222,74,64,26,2,29,1.26,26,3.16,3.16,31
laskebi01,1983,starter,1,SFN,NL,13,10,25,25,100,445,148.3333333,151,69,18,45,1.32,81,4.91,4.19,75
lavelga01,1983,reliever,1,SFN,NL,7,4,56,0,0,261,87,73,25,4,19,1.06,68,7.03,2.59,33
leach01,1983,starter,1,MON,NL,16,11,33,33,100,666,222,195,77,15,84,1.26,137,5.55,3.12,87
leallu01,1983,starter,1,TOR,AL,13,12,35,35,100,652,217.3333333,216,104,23,65,1.29,116,4.80,4.31,113
leffecr01,1983,reliever,1,CHN,NL,3,4,56,5,8.928571429,267,89,80,31,13,29,1.22,60,6.07,3.13,35
lollati01,1983,starter,1,SDN,NL,7,12,30,30,100,527,175.6666667,170,90,22,85,1.45,135,6.92,4.61,98
lopezau01,1983,reliever,1,DET,AL,9,8,57,0,0,346,115.3333333,87,36,12,49,1.18,90,7.02,2.81,36
lucasga01,1983,reliever,1,SDN,NL,5,8,62,0,0,273,91,85,29,9,34,1.31,60,5.93,2.87,38
lynched01,1983,starter,1,NYN,NL,10,10,30,27,90,524,174.6666667,208,83,17,41,1.43,44,2.27,4.28,94
lysanri01,1983,reliever,1,MIN,AL,5,12,61,4,6.557377049,375,125,132,47,8,43,1.4,58,4.18,3.38,63
martiti01,1983,reliever,1,BAL,AL,9,3,65,0,0,310,103.3333333,76,27,10,37,1.09,81,7.05,2.35,30
mcclubo01,1983,starter,1,ML4,AL,9,9,24,23,95.83333333,426,142,152,71,11,68,1.55,68,4.31,4.5,75
mcgratu01,1983,reliever,1,PHI,NL,2,1,34,1,2.941176471,167,55.66666667,58,22,4,19,1.38,30,4.85,3.56,24
mcgresc01,1983,starter,1,BAL,AL,18,7,36,36,100,780,260,271,92,24,45,1.22,86,2.98,3.18,101
mclaujo01,1983,reliever,1,TOR,AL,7,4,50,0,0,194,64.66666667,63,32,11,37,1.55,47,6.54,4.45,33
mcmurcr01,1983,starter,1,ATL,NL,15,9,36,35,97.22222222,674,224.6666667,204,77,13,88,1.3,105,4.21,3.08,86
mcwilla01,1983,starter,1,PIT,NL,15,8,35,35,100,714,238,205,86,19,87,1.23,199,7.53,3.25,99
mintogr01,1983,reliever,1,SFN,NL,7,11,73,0,0,320,106.6666667,117,42,6,47,1.54,38,3.21,3.54,51
moffira01,1983,reliever,1,TOR,AL,6,2,45,0,0,172,57.33333333,52,24,5,24,1.33,38,5.97,3.77,27
mongesi01,1983,reliever,2,SDN,NL,7,3,47,0,0,206,68.66666667,65,24,4,31,1.4,32,4.19,3.15,24
mooredo01,1983,reliever,1,ATL,NL,2,3,43,0,0,206,68.66666667,72,28,6,10,1.19,41,5.37,3.67,30
mooremi01,1983,starter,1,SEA,AL,6,8,22,21,95.45454545,384,128,130,67,10,60,1.48,108,7.59,4.71,75
morrija02,1983,starter,1,DET,AL,20,13,37,37,100,881,293.6666667,257,109,30,83,1.16,232,7.11,3.34,117
murrada01,1983,reliever,1,NYA,AL,2,4,40,0,0,283,94.33333333,113,47,5,22,1.43,45,4.29,4.48,56
niedeto01,1983,reliever,1,LAN,NL,8,3,66,0,0,284,94.66666667,55,20,6,29,0.89,66,6.27,1.9,22
niekrjo01,1983,starter,1,HOU,NL,15,14,38,38,100,791,263.6666667,238,102,15,101,1.29,152,5.19,3.48,115
niekrph01,1983,starter,1,ATL,NL,11,10,34,33,97.05882353,605,201.6666667,212,89,18,105,1.57,128,5.71,3.97,94
ojedabo01,1983,starter,1,BOS,AL,12,7,29,28,96.55172414,521,173.6666667,173,78,15,73,1.42,94,4.87,4.04,85
oroscje01,1983,reliever,1,NYN,NL,13,7,62,0,0,330,110,76,18,3,38,1.04,84,6.87,1.47,27
perezpa01,1983,starter,1,ATL,NL,15,8,33,33,100,646,215.3333333,213,82,20,51,1.23,144,6.02,3.43,88
perryga01,1983,starter,1,SEA,AL,3,10,16,16,100,306,102,116,56,18,23,1.36,42,3.71,4.94,60
petryda01,1983,starter,1,DET,AL,19,11,38,38,100,799,266.3333333,256,116,37,99,1.33,122,4.12,3.92,126
pricejo02,1983,starter,1,CIN,NL,10,6,21,21,100,432,144,118,46,12,46,1.14,83,5.19,2.88,46
prolymi01,1983,reliever,1,CHN,NL,1,5,60,0,0,249,83,79,33,5,38,1.41,31,3.36,3.58,35
quiseda01,1983,reliever,1,KCA,AL,5,3,69,0,0,417,139,118,30,6,11,0.93,48,3.11,1.94,35
rainech01,1983,starter,1,CHN,NL,14,13,34,34,100,573,191,219,95,17,74,1.53,84,3.96,4.48,109
rawlesh01,1983,starter,1,NYA,AL,14,14,34,33,97.05882353,715,238.3333333,246,100,19,79,1.36,124,4.68,3.78,111
reardje01,1983,reliever,1,MON,NL,7,9,66,0,0,276,92,87,31,7,44,1.42,78,7.63,3.03,34
reedro01,1983,reliever,1,PHI,NL,9,1,61,0,0,287,95.66666667,89,37,5,34,1.29,73,6.87,3.48,42
reussje01,1983,starter,1,LAN,NL,12,11,32,31,96.875,670,223.3333333,233,73,12,50,1.27,143,5.76,2.94,94
rhoderi01,1983,starter,1,PIT,NL,13,13,36,35,97.22222222,733,244.3333333,256,84,13,68,1.33,153,5.64,3.09,95
righeda01,1983,starter,1,NYA,AL,14,8,31,31,100,651,217,194,83,12,67,1.2,169,7.01,3.44,96
rogerst01,1983,starter,1,MON,NL,17,12,36,36,100,819,273,258,98,14,78,1.23,146,4.81,3.23,108
ruthvdi01,1983,starter,2,CHN,NL,12,9,25,25,100,448,149.3333333,156,68,17,28,1.23,73,4.40,4.1,78
ryanno01,1983,starter,1,HOU,NL,14,9,29,29,100,589,196.3333333,134,65,9,101,1.2,183,8.39,2.98,74
sanchlu01,1983,reliever,1,CAL,AL,10,8,56,1,1.785714286,295,98.33333333,92,40,6,40,1.34,49,4.48,3.66,42
sarmima01,1983,reliever,1,PIT,NL,3,5,52,0,0,253,84.33333333,74,28,8,36,1.3,49,5.23,2.99,35
schatda01,1983,reliever,1,MON,NL,5,2,58,2,3.448275862,261,87,88,31,3,25,1.3,48,4.97,3.21,34
scherbi01,1983,reliever,1,CIN,NL,2,3,73,0,0,276,92,73,28,6,33,1.15,57,5.58,2.74,31
scottmi03,1983,starter,1,HOU,NL,10,6,24,24,100,435,145,143,60,8,46,1.3,73,4.53,3.72,67
scurrro01,1983,reliever,1,PIT,NL,4,9,61,0,0,204,68,63,42,6,53,1.71,67,8.87,5.56,45
seaveto01,1983,starter,1,NYN,NL,9,14,34,34,100,693,231,201,91,18,86,1.24,135,5.26,3.55,104
shower01,1983,starter,1,SDN,NL,15,12,35,33,94.28571429,602,200.6666667,201,93,25,74,1.37,120,5.38,4.17,97
siskdo01,1983,reliever,1,NYN,NL,5,4,67,0,0,313,104.3333333,88,26,1,59,1.41,33,2.85,2.24,38
slatoji01,1983,reliever,1,ML4,AL,14,6,46,0,0,337,112.3333333,112,54,12,56,1.5,38,3.04,4.33,57
smithda02,1983,reliever,1,HOU,NL,3,1,42,0,0,218,72.66666667,72,25,2,36,1.49,41,5.08,3.1,32
smithle02,1983,reliever,1,CHN,NL,4,10,66,0,0,310,103.3333333,70,19,5,41,1.07,91,7.93,1.65,23
smithmi03,1983,starter,1,TEX,AL,10,14,33,33,100,670,223.3333333,233,97,14,71,1.36,135,5.44,3.91,102
sorenla01,1983,starter,1,CLE,AL,12,11,36,34,94.44444444,668,222.6666667,238,105,21,65,1.36,76,3.07,4.24,112
sosael01,1983,reliever,1,SDN,NL,1,4,41,1,2.43902439,217,72.33333333,72,35,7,30,1.41,45,5.60,4.35,41
sotoma01,1983,starter,1,CIN,NL,17,13,34,34,100,821,273.6666667,207,82,28,95,1.1,242,7.96,2.7,96
spillda01,1983,reliever,1,CLE,AL,2,9,60,0,0,277,92.33333333,117,52,7,38,1.68,48,4.68,5.07,54
splitpa01,1983,starter,1,KCA,AL,13,8,27,27,100,468,156,159,63,9,52,1.35,61,3.52,3.63,77
stanlbo01,1983,reliever,1,BOS,AL,8,10,64,0,0,436,145.3333333,145,46,7,38,1.26,65,4.03,2.85,56
stantmi01,1983,reliever,1,SEA,AL,2,3,50,0,0,195,65,65,24,3,28,1.43,47,6.51,3.32,26
stewada01,1983,reliever,1,LAN,NL,5,2,46,1,2.173913043,228,76,67,25,4,33,1.32,54,6.39,2.96,28
stewasa01,1983,reliever,1,BAL,AL,9,4,58,1,1.724137931,433,144.3333333,138,58,7,67,1.42,95,5.92,3.62,60
stiebda01,1983,starter,1,TOR,AL,17,12,36,36,100,834,278,223,94,21,93,1.14,187,6.05,3.04,105
stoddti01,1983,reliever,1,BAL,AL,4,3,47,0,0,173,57.66666667,65,39,10,29,1.63,50,7.80,6.09,39
sutclri01,1983,starter,1,CLE,AL,17,11,36,35,97.22222222,730,243.3333333,251,116,23,102,1.45,160,5.92,4.29,131
suttebr01,1983,reliever,1,SLN,NL,9,10,60,0,0,268,89.33333333,90,42,8,30,1.34,64,6.45,4.23,45
suttodo01,1983,starter,1,ML4,AL,8,13,31,31,100,661,220.3333333,209,100,21,54,1.19,134,5.47,4.08,109
tekulke01,1983,reliever,1,PIT,NL,7,5,76,0,0,297,99,78,18,1,36,1.15,52,4.73,1.64,27
tellmto01,1983,reliever,1,ML4,AL,9,4,44,0,0,299,99.66666667,95,31,7,35,1.3,48,4.33,2.8,34
terrewa01,1983,starter,1,NYN,NL,8,8,21,20,95.23809524,401,133.6666667,123,53,7,55,1.33,59,3.97,3.57,57
thomaro02,1983,reliever,1,SEA,AL,3,1,43,0,0,266,88.66666667,95,34,3,32,1.43,77,7.82,3.45,44
tidrodi01,1983,reliever,1,CHA,AL,2,4,50,1,2,275,91.66666667,86,43,13,34,1.31,66,6.48,4.22,50
troutst01,1983,starter,1,CHN,NL,10,14,34,32,94.11764706,540,180,217,93,13,59,1.53,80,4.00,4.65,105
tudorjo01,1983,starter,1,BOS,AL,13,12,34,34,100,726,242,236,110,32,81,1.31,136,5.06,4.09,122
valenfe01,1983,starter,1,LAN,NL,15,10,35,35,100,771,257,245,107,16,99,1.34,189,6.62,3.75,122
vandeed01,1983,reliever,1,SEA,AL,2,4,68,0,0,193,64.33333333,59,24,6,22,1.26,49,6.85,3.36,32
violafr01,1983,starter,1,MIN,AL,7,15,35,34,97.14285714,630,210,242,128,34,92,1.59,127,5.44,5.49,141
vonohda01,1983,reliever,1,SLN,NL,3,2,46,0,0,205,68.33333333,71,25,3,25,1.4,21,2.77,3.29,27
waltemi01,1983,reliever,1,MIN,AL,1,1,23,0,0,177,59,52,27,4,20,1.22,21,3.20,4.12,31
welchbo01,1983,starter,1,LAN,NL,15,12,31,31,100,612,204,164,60,13,72,1.16,156,6.88,2.65,73
whitele01,1983,reliever,1,MIN,AL,7,1,60,0,0,221,73.66666667,70,34,6,44,1.55,44,5.38,4.15,34
wilcomi01,1983,starter,1,DET,AL,11,10,26,26,100,558,186,164,82,19,74,1.28,101,4.89,3.97,89
youngma01,1983,starter,1,SEA,AL,11,15,33,32,96.96969697,611,203.6666667,178,74,17,79,1.26,130,5.74,3.27,86
zachrpa01,1983,reliever,1,LAN,NL,6,1,40,1,2.5,184,61.33333333,63,17,4,21,1.37,36,5.28,2.49,22
zahnge01,1983,starter,1,CAL,AL,9,11,29,28,96.55172414,609,203,212,75,22,51,1.3,81,3.59,3.33,90
ackerji01,1984,reliever,1,TOR,AL,3,5,32,3,9.375,216,72,79,35,3,25,1.44,33,4.13,4.38,39
agostju01,1984,reliever,1,CHA,AL,2,1,49,0,0,166,55.33333333,54,19,2,34,1.59,26,4.23,3.09,20
alexado01,1984,starter,1,TOR,AL,17,6,36,35,97.22222222,785,261.6666667,238,91,21,59,1.14,139,4.78,3.13,99
allenne01,1984,reliever,1,SLN,NL,9,6,57,1,1.754385965,357,119,105,47,6,49,1.29,66,4.99,3.55,54
anderla02,1984,reliever,1,PHI,NL,3,7,64,0,0,272,90.66666667,85,24,5,25,1.21,54,5.36,2.38,32
andujjo01,1984,starter,1,SLN,NL,20,14,36,36,100,784,261.3333333,218,97,20,70,1.1,147,5.06,3.34,104
apontlu01,1984,reliever,1,CLE,AL,1,0,25,0,0,151,50.33333333,53,23,5,15,1.35,25,4.47,4.11,25
armstmi01,1984,reliever,1,NYA,AL,3,2,36,0,0,163,54.33333333,47,21,6,26,1.34,43,7.12,3.48,21
atherke01,1984,reliever,1,OAK,AL,7,6,57,0,0,312,104,110,50,13,39,1.43,58,5.02,4.33,51
bairdo01,1984,reliever,1,DET,AL,5,3,47,1,2.127659574,281,93.66666667,82,39,10,36,1.26,57,5.48,3.75,42
bannifl01,1984,starter,1,CHA,AL,14,11,34,33,97.05882353,654,218,211,117,30,80,1.33,152,6.28,4.83,127
barkele01,1984,starter,1,ATL,NL,7,8,21,20,95.23809524,379,126.3333333,120,54,10,38,1.25,95,6.77,3.85,59
beardda01,1984,reliever,1,SEA,AL,3,2,43,0,0,228,76,88,49,15,33,1.59,40,4.74,5.8,56
beattji01,1984,starter,1,SEA,AL,12,16,32,32,100,633,211,206,80,13,75,1.33,119,5.08,3.41,86
beckwjo01,1984,reliever,1,KCA,AL,8,4,49,1,2.040816327,302,100.6666667,92,38,13,25,1.16,75,6.71,3.4,39
bedrost01,1984,reliever,1,ATL,NL,9,6,40,4,10,251,83.66666667,65,22,5,33,1.17,81,8.71,2.37,23
berenbr01,1984,starter,2,NYN,NL,9,6,19,19,100,345,115,100,48,6,53,1.33,81,6.34,3.76,58
blackbu02,1984,starter,1,KCA,AL,17,12,35,35,100,771,257,226,89,22,64,1.13,140,4.90,3.12,99
blylebe01,1984,starter,1,CLE,AL,19,7,33,32,96.96969697,735,245,204,78,19,74,1.13,170,6.24,2.87,86
boddimi01,1984,starter,1,BAL,AL,20,11,34,34,100,784,261.3333333,218,81,23,81,1.14,128,4.41,2.79,95
bookegr01,1984,reliever,1,SDN,NL,1,1,32,1,3.125,172,57.33333333,67,21,4,27,1.64,28,4.40,3.3,27
brusswa01,1984,reliever,1,CHN,NL,1,1,41,0,0,191,63.66666667,57,22,4,21,1.23,36,5.09,3.11,23
butchjo01,1984,starter,1,MIN,AL,13,11,34,34,100,675,225,242,86,18,53,1.31,83,3.32,3.44,98
camacer01,1984,reliever,1,CLE,AL,5,9,69,0,0,300,100,83,27,6,37,1.2,48,4.32,2.43,31
campbbi02,1984,reliever,1,PHI,NL,6,5,57,0,0,244,81.33333333,68,31,2,35,1.27,52,5.75,3.43,43
carltst01,1984,starter,1,PHI,NL,13,7,33,33,100,687,229,214,91,14,79,1.28,163,6.41,3.58,104
caudibi01,1984,reliever,1,OAK,AL,9,7,68,0,0,289,96.33333333,77,29,9,31,1.12,89,8.31,2.71,30
clancji01,1984,starter,1,TOR,AL,13,15,36,36,100,659,219.6666667,249,125,25,88,1.53,118,4.83,5.12,132
clearma01,1984,reliever,1,BOS,AL,8,3,47,0,0,201,67,47,30,2,70,1.75,76,10.21,4.03,38
clemero02,1984,starter,1,BOS,AL,9,4,21,20,95.23809524,400,133.3333333,146,64,13,29,1.31,126,8.51,4.32,67
comerst01,1984,starter,1,CLE,AL,4,8,22,20,90.90909091,352,117.3333333,146,74,11,39,1.58,39,2.99,5.68,80
corbedo01,1984,reliever,1,CAL,AL,5,1,45,1,2.222222222,255,85,76,20,2,30,1.25,48,5.08,2.12,22
coxda01,1984,starter,1,SLN,NL,9,11,29,27,93.10344828,469,156.3333333,171,70,9,54,1.44,70,4.03,4.03,81
crawfst01,1984,reliever,1,BOS,AL,5,0,35,0,0,186,62,69,23,6,21,1.45,21,3.05,3.34,31
darliro01,1984,starter,1,NYN,NL,12,9,33,33,100,617,205.6666667,179,87,17,104,1.38,136,5.95,3.81,97
darwida01,1984,starter,1,TEX,AL,8,12,35,32,91.42857143,671,223.6666667,249,98,19,54,1.35,123,4.95,3.94,110
davisro02,1984,reliever,1,MIN,AL,7,11,64,0,0,249,83,79,42,11,41,1.45,74,8.02,4.55,44
dawlebi01,1984,reliever,1,HOU,NL,11,4,60,0,0,294,98,82,21,5,35,1.19,47,4.32,1.93,24
dedmoje01,1984,reliever,1,ATL,NL,4,3,54,0,0,243,81,86,34,5,35,1.49,51,5.67,3.78,39
deleojo01,1984,starter,1,PIT,NL,7,13,30,28,93.33333333,577,192.3333333,147,80,10,92,1.24,153,7.16,3.74,86
dennyjo01,1984,starter,1,PHI,NL,7,7,22,22,100,463,154.3333333,122,42,11,29,0.98,94,5.48,2.45,53
dipinfr01,1984,reliever,1,HOU,NL,4,9,57,0,0,226,75.33333333,74,28,3,36,1.46,65,7.77,3.35,32
dotsori01,1984,starter,1,CHA,AL,14,15,32,32,100,737,245.6666667,216,98,24,103,1.3,120,4.40,3.59,110
easteja01,1984,reliever,1,CLE,AL,3,1,26,1,3.846153846,208,69.33333333,74,26,3,23,1.4,42,5.45,3.38,31
eckerde01,1984,starter,2,CHN,NL,10,8,24,24,100,481,160.3333333,152,54,11,36,1.17,81,4.55,3.03,59
flanami01,1984,starter,1,BAL,AL,13,13,34,34,100,680,226.6666667,213,89,24,81,1.3,115,4.57,3.53,103
francjo01,1984,reliever,1,CIN,NL,6,2,54,0,0,238,79.33333333,74,23,3,36,1.39,55,6.24,2.61,28
frazige01,1984,reliever,2,CHN,NL,6,3,37,0,0,191,63.66666667,53,29,4,26,1.24,58,8.20,4.1,30
gaffbr01,1984,reliever,1,NYN,NL,3,2,47,0,0,253,84.33333333,77,34,4,36,1.34,42,4.48,3.63,39
garbege01,1984,reliever,1,ATL,NL,3,6,62,0,0,318,106,103,36,7,24,1.2,55,4.67,3.06,45
goodedw01,1984,starter,1,NYN,NL,17,9,31,31,100,654,218,161,63,7,73,1.07,276,11.39,2.6,72
gormato03,1984,reliever,1,NYN,NL,6,0,36,0,0,173,57.66666667,51,19,6,13,1.11,40,6.24,2.97,20
gossari01,1984,reliever,1,SDN,NL,10,6,62,0,0,307,102.3333333,75,33,6,36,1.08,84,7.39,2.9,34
gubicma01,1984,starter,1,KCA,AL,10,14,29,29,100,567,189,172,85,13,75,1.31,111,5.29,4.05,90
guidrro01,1984,starter,1,NYA,AL,10,11,29,28,96.55172414,587,195.6666667,223,98,24,44,1.36,127,5.84,4.51,102
gullibi01,1984,starter,1,MON,NL,12,9,32,32,100,680,226.6666667,230,91,27,37,1.18,100,3.97,3.61,100
haasmo01,1984,starter,1,ML4,AL,9,11,31,30,96.77419355,568,189.3333333,205,84,15,43,1.31,84,3.99,3.99,91
hernawi01,1984,reliever,1,DET,AL,9,3,80,0,0,421,140.3333333,96,30,6,36,0.94,112,7.18,1.92,30
