playerID,yearID,SorR,stint,teamID,lgID,W,L,G,GS,GSPct,IPouts,IP,H,ER,HR,BB,WHIP,SO,SOPer9IP,ERA,R
garresc01,1985,reliever,1,SFN,NL,9,6,74,0,0,317,105.6666667,76,27,2,58,1.27,106,9.03,2.3,37
gibsobo02,1985,reliever,1,ML4,AL,6,7,41,1,2.43902439,277,92.33333333,86,40,10,49,1.46,53,5.17,3.9,44
gormato03,1985,reliever,1,NYN,NL,4,4,34,2,5.882352941,158,52.66666667,56,30,8,18,1.41,32,5.47,5.13,32
gossari01,1985,reliever,1,SDN,NL,5,3,50,0,0,237,79,64,16,1,17,1.03,52,5.92,1.82,21
guantce01,1985,reliever,1,PIT,NL,4,6,63,0,0,327,109,84,33,5,40,1.14,92,7.60,2.72,34
harrigr01,1985,reliever,1,TEX,AL,5,4,58,0,0,339,113,74,31,7,43,1.04,111,8.84,2.47,35
hernawi01,1985,reliever,1,DET,AL,8,10,74,0,0,320,106.6666667,82,32,13,14,0.9,76,6.41,2.7,38
hollaal01,1985,reliever,2,PIT,NL,1,3,38,0,0,176,58.66666667,48,22,5,17,1.11,47,7.21,3.38,22
hortori01,1985,reliever,1,SLN,NL,3,2,49,3,6.12244898,269,89.66666667,84,29,5,34,1.32,59,5.92,2.91,30
howelja01,1985,reliever,1,OAK,AL,9,8,63,0,0,294,98,98,31,5,31,1.32,68,6.24,2.85,32
howelke01,1985,reliever,1,LAN,NL,4,7,56,0,0,258,86,66,36,8,35,1.17,85,8.90,3.77,41
humeto01,1985,reliever,1,CIN,NL,3,5,56,0,0,240,80,65,29,7,35,1.25,50,5.63,3.26,33
jamesbo01,1985,reliever,1,CHA,AL,8,7,69,0,0,330,110,90,26,5,23,1.03,88,7.20,2.13,31
jonesmi02,1985,reliever,1,KCA,AL,3,3,33,1,3.03030303,192,64,62,34,6,39,1.58,32,4.50,4.78,40
lahtije01,1985,reliever,1,SLN,NL,5,2,52,0,0,205,68.33333333,63,14,3,26,1.3,41,5.40,1.84,15
lampde01,1985,reliever,1,TOR,AL,11,0,53,1,1.886792453,317,105.6666667,96,39,7,27,1.16,68,5.79,3.32,42
lavelga01,1985,reliever,1,TOR,AL,5,7,69,0,0,218,72.66666667,54,25,5,36,1.24,50,6.19,3.1,30
leffecr01,1985,reliever,1,SDN,NL,7,6,60,0,0,250,83.33333333,75,31,7,30,1.26,48,5.18,3.35,34
lopezau01,1985,reliever,1,DET,AL,3,7,51,0,0,259,86.33333333,82,46,15,41,1.42,53,5.53,4.8,50
lucasga01,1985,reliever,1,MON,NL,6,2,49,0,0,203,67.66666667,63,24,6,24,1.29,31,4.12,3.19,29
lysanri01,1985,reliever,1,MIN,AL,0,2,35,1,2.857142857,183,61,72,41,3,22,1.54,26,3.84,6.05,43
martiti01,1985,reliever,1,BAL,AL,3,3,49,0,0,210,70,70,42,8,37,1.53,47,6.04,5.4,48
mcclubo01,1985,reliever,1,ML4,AL,4,1,38,1,2.631578947,257,85.66666667,91,41,10,30,1.41,57,5.99,4.31,43
mcdowro01,1985,reliever,1,NYN,NL,6,5,62,2,3.225806452,382,127.3333333,108,40,9,37,1.14,70,4.95,2.83,43
mintogr01,1985,reliever,1,SFN,NL,5,4,68,0,0,290,96.66666667,98,38,6,54,1.57,37,3.44,3.54,42
mooredo01,1985,reliever,1,CAL,AL,8,8,65,0,0,309,103,91,22,9,21,1.09,72,6.29,1.92,28
niedeto01,1985,reliever,1,LAN,NL,7,9,64,0,0,319,106.3333333,86,32,6,24,1.03,102,8.63,2.71,32
nunezed01,1985,reliever,1,SEA,AL,7,3,70,0,0,271,90.33333333,79,31,13,34,1.25,58,5.78,3.09,36
ontivst02,1985,reliever,1,OAK,AL,1,3,39,0,0,224,74.66666667,45,16,4,19,0.86,36,4.34,1.93,17
oroscje01,1985,reliever,1,NYN,NL,8,6,54,0,0,237,79,66,24,6,34,1.27,68,7.75,2.73,26
powerte01,1985,reliever,1,CIN,NL,8,6,64,0,0,240,80,65,24,2,45,1.38,42,4.73,2.7,27
quiseda01,1985,reliever,1,KCA,AL,8,9,84,0,0,387,129,142,34,8,16,1.22,54,3.77,2.37,41
reardje01,1985,reliever,1,MON,NL,2,8,63,0,0,263,87.66666667,68,31,7,26,1.07,67,6.88,3.18,31
righeda01,1985,reliever,1,NYA,AL,12,7,74,0,0,321,107,96,33,5,45,1.32,92,7.74,2.78,36
roberbe01,1985,reliever,1,MON,NL,3,3,42,0,0,204,68,58,26,5,22,1.18,34,4.50,3.44,28
ruckeda01,1985,reliever,1,PHI,NL,3,2,39,3,7.692307692,238,79.33333333,83,38,6,40,1.55,41,4.65,4.31,42
sanchlu01,1985,reliever,1,CAL,AL,2,0,26,0,0,184,61.33333333,67,39,9,27,1.53,34,4.99,5.72,41
scherbi01,1985,reliever,1,DET,AL,3,2,48,0,0,198,66,62,32,10,41,1.56,46,6.27,4.36,35
schmida01,1985,reliever,1,TEX,AL,7,6,51,4,7.843137255,257,85.66666667,81,30,6,22,1.2,46,4.83,3.15,36
siskdo01,1985,reliever,1,NYN,NL,4,5,42,0,0,219,73,86,43,3,40,1.73,26,3.21,5.3,48
smithda02,1985,reliever,1,HOU,NL,9,5,64,0,0,238,79.33333333,69,20,3,17,1.08,40,4.54,2.27,26
smithle02,1985,reliever,1,CHN,NL,7,4,65,0,0,293,97.66666667,87,33,9,32,1.22,112,10.32,3.04,35
snellna01,1985,reliever,1,BAL,AL,3,2,43,0,0,301,100.3333333,100,30,4,30,1.3,41,3.68,2.69,44
sorenla01,1985,reliever,1,CHN,NL,3,7,45,3,6.666666667,247,82.33333333,86,39,8,24,1.34,34,3.72,4.26,44
spillda01,1985,reliever,1,CHA,AL,4,3,52,3,5.769230769,275,91.66666667,83,35,10,33,1.27,41,4.03,3.44,39
stanlbo01,1985,reliever,1,BOS,AL,6,6,48,0,0,263,87.66666667,76,28,7,30,1.21,46,4.72,2.87,30
stclara01,1985,reliever,1,MON,NL,5,3,42,0,0,206,68.66666667,69,30,3,26,1.38,25,3.28,3.93,32
stewasa01,1985,reliever,1,BAL,AL,5,7,56,1,1.785714286,389,129.6666667,117,52,15,66,1.41,77,5.34,3.61,60
stoddti01,1985,reliever,1,SDN,NL,1,6,44,0,0,180,60,63,31,3,37,1.67,42,6.30,4.65,35
suttebr01,1985,reliever,1,ATL,NL,7,7,58,0,0,265,88.33333333,91,44,13,29,1.36,52,5.30,4.48,46
tekulke01,1985,reliever,2,PHI,NL,4,10,58,0,0,217,72.33333333,67,24,4,25,1.27,36,4.48,2.99,28
thomaro02,1985,reliever,1,SEA,AL,7,0,40,0,0,281,93.66666667,66,35,8,48,1.22,70,6.73,3.36,37
thompri01,1985,reliever,1,CLE,AL,3,8,57,0,0,240,80,95,56,8,48,1.79,30,3.38,6.3,63
vandeed01,1985,reliever,1,SEA,AL,2,1,76,0,0,203,67.66666667,71,28,4,31,1.51,34,4.52,3.72,30
willifr01,1985,reliever,1,SFN,NL,2,4,49,0,0,219,73,65,34,5,35,1.37,54,6.66,4.19,39
aasedo01,1986,reliever,1,BAL,AL,6,7,66,0,0,245,81.66666667,71,27,6,28,1.21,67,7.38,2.98,29
anderla02,1986,reliever,2,HOU,NL,2,1,38,0,0,194,64.66666667,64,20,2,23,1.35,33,4.59,2.78,22
assenpa01,1986,reliever,1,ATL,NL,7,3,61,0,0,205,68.33333333,61,19,5,26,1.27,56,7.38,2.5,23
atherke01,1986,reliever,2,MIN,AL,5,8,47,0,0,245,81.66666667,82,34,9,35,1.43,59,6.50,3.75,37
balleja01,1986,reliever,1,CHN,NL,2,4,36,0,0,161,53.66666667,58,32,7,28,1.6,42,7.04,5.37,37
bedrost01,1986,reliever,1,PHI,NL,8,6,68,0,0,271,90.33333333,79,34,12,34,1.25,82,8.17,3.39,39
berenju01,1986,reliever,1,SFN,NL,2,3,46,4,8.695652174,220,73.33333333,64,22,4,44,1.47,72,8.84,2.7,23
blackbu02,1986,reliever,1,KCA,AL,5,10,56,4,7.142857143,363,121,100,43,14,43,1.18,68,5.06,3.2,49
bordiri01,1986,reliever,1,BAL,AL,6,4,52,1,1.923076923,321,107,105,53,13,41,1.36,83,6.98,4.46,56
burketi01,1986,reliever,1,MON,NL,9,7,68,2,2.941176471,304,101.3333333,103,33,7,46,1.47,82,7.28,2.93,37
camacer01,1986,reliever,1,CLE,AL,2,4,51,0,0,172,57.33333333,60,26,1,31,1.59,36,5.65,4.08,26
campbbi02,1986,reliever,1,DET,AL,3,6,34,0,0,167,55.66666667,46,24,5,21,1.2,37,5.98,3.88,26
clearma01,1986,reliever,1,ML4,AL,5,5,59,0,0,221,73.66666667,53,18,4,36,1.21,85,10.38,2.2,23
clemepa01,1986,reliever,1,PIT,NL,0,4,65,0,0,183,61,53,19,1,32,1.39,31,4.57,2.8,20
cluttbr01,1986,reliever,1,ML4,AL,0,1,20,0,0,170,56.66666667,68,27,8,16,1.48,38,6.04,4.29,32
corbedo01,1986,reliever,1,CAL,AL,4,2,46,0,0,236,78.66666667,66,32,11,22,1.12,36,4.12,3.66,36
crawfst01,1986,reliever,1,BOS,AL,0,2,40,0,0,172,57.33333333,69,25,5,19,1.53,32,5.02,3.92,29
davisma01,1986,reliever,1,SFN,NL,5,7,67,2,2.985074627,253,84.33333333,63,28,6,34,1.15,90,9.60,2.99,33
dawlebi01,1986,reliever,1,CHA,AL,0,7,46,0,0,293,97.66666667,91,36,10,28,1.22,66,6.08,3.32,38
dedmoje01,1986,reliever,1,ATL,NL,6,6,57,0,0,299,99.66666667,90,33,8,39,1.29,58,5.24,2.98,43
eichhma01,1986,reliever,1,TOR,AL,14,6,69,0,0,471,157,105,30,8,45,0.96,166,9.52,1.72,32
farrst01,1986,reliever,1,KCA,AL,8,4,56,0,0,328,109.3333333,90,38,10,39,1.18,83,6.83,3.13,39
fishebr01,1986,reliever,1,NYA,AL,9,5,62,0,0,290,96.66666667,105,53,14,37,1.47,67,6.24,4.93,61
fontera01,1986,reliever,1,CHN,NL,3,5,42,0,0,168,56,57,24,5,21,1.39,24,3.86,3.86,30
francjo01,1986,reliever,1,CIN,NL,6,6,74,0,0,303,101,90,33,7,44,1.33,84,7.49,2.94,40
frazige01,1986,reliever,1,CHN,NL,2,4,35,0,0,155,51.66666667,63,31,5,34,1.88,41,7.14,5.4,36
garbege01,1986,reliever,1,ATL,NL,5,5,61,0,0,234,78,76,22,3,20,1.23,56,6.46,2.54,23
gossari01,1986,reliever,1,SDN,NL,5,7,45,0,0,194,64.66666667,69,32,8,20,1.38,63,8.77,4.45,36
guantce01,1986,reliever,1,PIT,NL,5,2,52,0,0,234,78,65,29,11,29,1.21,63,7.27,3.35,32
guettle01,1986,reliever,1,SEA,AL,0,4,41,4,9.756097561,228,76,108,62,7,30,1.82,38,4.50,7.34,67
gumpeda01,1986,reliever,1,CHN,NL,2,0,38,0,0,179,59.66666667,60,29,4,28,1.47,45,6.79,4.37,32
harrigr01,1986,reliever,1,TEX,AL,10,8,73,0,0,334,111.3333333,103,35,12,42,1.3,95,7.68,2.83,40
havenbr01,1986,reliever,1,BAL,AL,3,3,46,0,0,213,71,64,36,7,29,1.31,57,7.23,4.56,37
henketo01,1986,reliever,1,TOR,AL,9,5,63,0,0,274,91.33333333,63,34,6,32,1.04,118,11.63,3.35,39
hernawi01,1986,reliever,1,DET,AL,8,7,64,0,0,266,88.66666667,87,35,13,21,1.22,77,7.82,3.55,35
howelja01,1986,reliever,1,OAK,AL,3,6,38,0,0,160,53.33333333,53,20,3,23,1.43,42,7.09,3.38,23
howelke01,1986,reliever,1,LAN,NL,6,12,62,0,0,293,97.66666667,86,42,7,63,1.53,104,9.58,3.87,48
huismma01,1986,reliever,2,SEA,AL,3,3,36,1,2.777777778,240,80,80,33,18,19,1.24,59,6.64,3.71,39
humeto01,1986,reliever,1,PHI,NL,4,1,48,1,2.083333333,283,94.33333333,89,29,5,34,1.3,51,4.87,2.77,37
jacksro03,1986,reliever,1,MIN,AL,0,1,28,0,0,175,58.33333333,57,25,7,16,1.25,32,4.94,3.86,29
jamesbo01,1986,reliever,1,CHA,AL,5,4,49,0,0,175,58.33333333,61,34,8,23,1.44,32,4.94,5.25,36
kerfech01,1986,reliever,1,HOU,NL,11,2,61,0,0,281,93.66666667,71,28,5,42,1.21,77,7.40,2.69,32
laddpe01,1986,reliever,1,SEA,AL,8,6,52,0,0,212,70.66666667,69,30,10,18,1.23,53,6.75,3.82,33
lampde01,1986,reliever,1,TOR,AL,2,6,40,2,5,219,73,93,41,5,23,1.59,30,3.70,5.05,50
leffecr01,1986,reliever,1,SDN,NL,9,8,83,0,0,323,107.6666667,98,37,7,44,1.32,72,6.02,3.09,41
lopezau01,1986,reliever,1,HOU,NL,3,3,45,0,0,234,78,64,30,6,25,1.14,44,5.08,3.46,32
mcclubo01,1986,reliever,2,MON,NL,2,5,52,0,0,188,62.66666667,53,21,2,23,1.21,42,6.03,3.02,22
mcculla01,1986,reliever,1,SDN,NL,10,10,70,7,10,408,136,103,42,12,58,1.18,92,6.09,2.78,46
mcdowro01,1986,reliever,1,NYN,NL,14,9,75,0,0,384,128,107,43,4,42,1.16,65,4.57,3.02,48
mintogr01,1986,reliever,1,SFN,NL,4,4,48,0,0,206,68.66666667,63,30,4,34,1.41,34,4.46,3.93,35
mohorda01,1986,reliever,1,TEX,AL,2,4,58,0,0,237,79,86,22,5,15,1.28,29,3.30,2.51,25
mooredo01,1986,reliever,1,CAL,AL,4,5,49,0,0,218,72.66666667,60,24,10,22,1.13,53,6.56,2.97,28
murphro01,1986,reliever,1,CIN,NL,6,0,34,0,0,151,50.33333333,26,4,0,21,0.93,36,6.44,0.72,4
nelsoge01,1986,reliever,1,CHA,AL,6,6,54,1,1.851851852,344,114.6666667,118,49,7,41,1.39,70,5.49,3.85,52
niedeto01,1986,reliever,1,LAN,NL,6,6,60,0,0,240,80,86,33,11,29,1.44,55,6.19,3.71,35
nolesdi01,1986,reliever,1,CLE,AL,3,2,32,0,0,164,54.66666667,56,31,9,30,1.57,32,5.27,5.1,33
ontivst02,1986,reliever,1,OAK,AL,2,2,46,0,0,218,72.66666667,72,38,10,25,1.33,54,6.69,4.71,40
oroscje01,1986,reliever,1,NYN,NL,8,6,58,0,0,243,81,64,21,6,35,1.22,62,6.89,2.33,23
perrypa02,1986,reliever,1,SLN,NL,2,3,46,0,0,206,68.66666667,59,29,5,34,1.35,29,3.80,3.8,31
plesada01,1986,reliever,1,ML4,AL,10,7,51,0,0,273,91,81,30,5,29,1.21,75,7.42,2.97,34
quiseda01,1986,reliever,1,KCA,AL,3,7,62,0,0,244,81.33333333,92,25,2,24,1.43,36,3.98,2.77,30
reardje01,1986,reliever,1,MON,NL,7,9,62,0,0,267,89,83,39,12,26,1.22,67,6.78,3.94,42
righeda01,1986,reliever,1,NYA,AL,8,8,74,0,0,320,106.6666667,88,29,4,35,1.15,83,7.00,2.45,31
robindo01,1986,reliever,1,PIT,NL,3,4,50,0,0,208,69.33333333,61,26,5,27,1.27,53,6.88,3.38,27
robinje01,1986,reliever,1,SFN,NL,6,3,64,1,1.5625,313,104.3333333,92,39,8,32,1.19,90,7.76,3.36,46
robinro01,1986,reliever,1,CIN,NL,10,3,70,0,0,350,116.6666667,110,42,10,43,1.31,117,9.03,3.24,44
russeje01,1986,reliever,1,TEX,AL,5,2,37,0,0,246,82,74,31,11,31,1.28,54,5.93,3.4,40
schatda01,1986,reliever,1,MON,NL,3,2,30,1,3.333333333,177,59,53,21,6,19,1.22,33,5.03,3.2,29
schirca01,1986,reliever,1,BOS,AL,4,2,25,0,0,153,51,36,8,5,15,1,55,9.71,1.41,8
schmida01,1986,reliever,1,CHA,AL,3,6,49,1,2.040816327,277,92.33333333,94,34,10,27,1.31,67,6.53,3.31,37
siskdo01,1986,reliever,1,NYN,NL,4,2,41,0,0,212,70.66666667,77,24,0,31,1.53,31,3.95,3.06,31
smithda02,1986,reliever,1,HOU,NL,4,7,54,0,0,168,56,39,17,5,22,1.09,46,7.39,2.73,17
smithle02,1986,reliever,1,CHN,NL,9,9,66,0,0,271,90.33333333,69,31,7,42,1.23,93,9.27,3.09,32
snellna01,1986,reliever,1,BAL,AL,2,1,34,0,0,217,72.33333333,69,31,9,22,1.26,29,3.61,3.86,36
stanlbo01,1986,reliever,1,BOS,AL,6,6,66,1,1.515151515,247,82.33333333,109,40,9,22,1.59,54,5.90,4.37,48
stewasa01,1986,reliever,1,BOS,AL,4,1,27,0,0,191,63.66666667,64,31,7,48,1.76,47,6.64,4.38,33
tekulke01,1986,reliever,1,PHI,NL,11,5,73,0,0,330,110,99,31,2,25,1.13,57,4.66,2.54,35
vandeed01,1986,reliever,1,LAN,NL,1,5,60,0,0,214,71.33333333,83,27,8,33,1.63,42,5.30,3.41,32
waltege01,1986,reliever,1,SDN,NL,2,2,57,0,0,294,98,89,42,7,49,1.41,84,7.71,3.86,47
willica01,1986,reliever,1,CIN,NL,1,3,29,0,0,157,52.33333333,54,26,4,32,1.64,24,4.13,4.47,29
willifr01,1986,reliever,1,SFN,NL,3,1,36,0,0,157,52.33333333,35,7,0,21,1.07,33,5.68,1.2,8
willimi02,1986,reliever,1,TEX,AL,8,6,80,0,0,294,98,69,39,8,79,1.51,90,8.27,3.58,39
winnji01,1986,reliever,1,PIT,NL,3,5,50,3,6,264,88,85,35,9,38,1.4,70,7.16,3.58,44
worreto01,1986,reliever,1,SLN,NL,9,10,74,0,0,311,103.6666667,86,24,9,41,1.23,73,6.34,2.08,29
yettri01,1986,reliever,1,CLE,AL,5,3,39,3,7.692307692,236,78.66666667,84,45,10,37,1.54,50,5.72,5.15,48
youngma01,1986,reliever,1,SEA,AL,8,6,65,5,7.692307692,311,103.6666667,108,44,9,46,1.49,82,7.12,3.82,50
ackerji01,1987,reliever,1,ATL,NL,4,9,68,0,0,344,114.6666667,109,53,11,51,1.4,68,5.34,4.16,57
aldrija01,1987,reliever,1,ML4,AL,3,1,31,0,0,175,58.33333333,71,32,8,13,1.44,22,3.39,4.94,33
anderla02,1987,reliever,1,HOU,NL,9,5,67,0,0,305,101.6666667,95,39,7,41,1.34,94,8.32,3.45,46
arnolto01,1987,reliever,1,BAL,AL,0,0,27,0,0,159,53,71,34,8,17,1.66,18,3.06,5.77,35
assenpa01,1987,reliever,1,ATL,NL,1,1,52,0,0,164,54.66666667,58,31,8,24,1.5,39,6.42,5.1,41
atherke01,1987,reliever,1,MIN,AL,7,5,59,0,0,238,79.33333333,81,40,10,30,1.4,51,5.79,4.54,46
bedrost01,1987,reliever,1,PHI,NL,5,3,65,0,0,267,89,79,28,11,28,1.2,74,7.48,2.83,31
boltoto01,1987,reliever,1,BOS,AL,1,0,29,0,0,185,61.66666667,83,30,5,27,1.78,49,7.15,4.38,33
bookegr01,1987,reliever,1,SDN,NL,1,1,44,0,0,205,68.33333333,62,24,5,30,1.35,17,2.24,3.16,29
buicede01,1987,reliever,1,CAL,AL,6,7,57,0,0,342,114,87,43,12,40,1.11,109,8.61,3.39,45
burketi01,1987,reliever,1,MON,NL,7,0,55,0,0,273,91,64,12,3,17,0.89,58,5.74,1.19,18
clearma01,1987,reliever,1,ML4,AL,8,5,58,1,1.724137931,235,78.33333333,70,39,9,55,1.6,81,9.31,4.48,46
clemepa01,1987,reliever,1,NYA,AL,3,3,55,0,0,240,80,91,44,4,30,1.51,36,4.05,4.95,45
crawfst01,1987,reliever,1,BOS,AL,5,4,29,0,0,218,72.66666667,91,43,13,32,1.69,43,5.33,5.33,48
crimch01,1987,reliever,1,ML4,AL,6,8,53,5,9.433962264,390,130,133,53,15,39,1.32,56,3.88,3.67,60
davisma01,1987,reliever,2,SDN,NL,5,3,43,0,0,187,62.33333333,51,22,5,31,1.32,47,6.79,3.18,26
dawlebi01,1987,reliever,1,SLN,NL,5,8,60,0,0,290,96.66666667,93,48,15,38,1.36,65,6.05,4.47,51
dayleke01,1987,reliever,1,SLN,NL,9,5,53,0,0,183,61,52,18,2,33,1.39,63,9.30,2.66,21
dedmoje01,1987,reliever,1,ATL,NL,3,4,53,3,5.660377358,269,89.66666667,82,39,8,42,1.38,40,4.01,3.91,46
dipinfr01,1987,reliever,1,CHN,NL,3,3,69,0,0,240,80,75,28,7,34,1.36,61,6.86,3.15,31
eckerde01,1987,reliever,1,OAK,AL,6,8,54,2,3.703703704,347,115.6666667,99,39,11,17,1,113,8.79,3.03,41
eichhma01,1987,reliever,1,TOR,AL,10,6,89,0,0,383,127.6666667,110,45,14,52,1.27,96,6.77,3.17,47
farrst01,1987,reliever,1,KCA,AL,4,3,47,0,0,273,91,97,42,9,44,1.55,88,8.70,4.15,47
finlech01,1987,reliever,1,CAL,AL,2,7,35,3,8.571428571,272,90.66666667,102,47,7,43,1.6,63,6.25,4.67,54
francjo01,1987,reliever,1,CIN,NL,8,5,68,0,0,246,82,76,23,6,27,1.26,61,6.70,2.52,26
frazige01,1987,reliever,1,MIN,AL,5,5,54,0,0,244,81.33333333,77,45,9,51,1.57,58,6.42,4.98,49
garbege01,1987,reliever,1,ATL,NL,8,10,49,0,0,208,69.33333333,87,34,7,28,1.66,48,6.23,4.41,39
gardnwe01,1987,reliever,1,BOS,AL,3,6,49,1,2.040816327,269,89.66666667,98,54,17,42,1.56,70,7.03,5.42,55
garresc01,1987,reliever,1,SFN,NL,11,7,64,0,0,319,106.3333333,70,38,10,55,1.18,127,10.75,3.22,41
gleatje01,1987,reliever,1,KCA,AL,4,4,48,0,0,152,50.66666667,38,24,4,28,1.3,44,7.82,4.26,28
gossari01,1987,reliever,1,SDN,NL,5,4,40,0,0,156,52,47,18,4,19,1.27,44,7.62,3.12,18
gottji01,1987,reliever,1,SFN,NL,1,0,30,3,10,168,56,53,28,4,32,1.52,63,10.13,4.5,32
henketo01,1987,reliever,1,TOR,AL,0,6,72,0,0,282,94,62,26,10,25,0.93,128,12.26,2.49,27
hennemi01,1987,reliever,1,DET,AL,11,3,55,0,0,290,96.66666667,86,32,8,30,1.2,75,6.98,2.98,36
holtobr01,1987,reliever,1,LAN,NL,3,2,53,1,1.886792453,250,83.33333333,87,36,11,32,1.43,58,6.26,3.89,39
hortori01,1987,reliever,1,SLN,NL,8,3,67,6,8.955223881,375,125,127,53,15,42,1.35,55,3.96,3.82,58
howelke01,1987,reliever,1,LAN,NL,3,4,40,2,5,165,55,54,30,7,29,1.51,60,9.82,4.91,32
jamesbo01,1987,reliever,1,CHA,AL,4,6,43,0,0,162,54,54,28,10,17,1.31,34,5.67,4.67,32
jonesdo01,1987,reliever,1,CLE,AL,6,5,49,0,0,274,91.33333333,101,32,4,24,1.37,87,8.57,3.15,45
kinger01,1987,reliever,1,DET,AL,6,9,55,4,7.272727273,348,116,111,63,15,60,1.47,89,6.91,4.89,67
landrbi01,1987,reliever,1,CIN,NL,3,2,44,2,4.545454545,195,65,68,34,3,34,1.57,42,5.82,4.71,35
leffecr01,1987,reliever,1,SDN,NL,2,2,33,0,0,154,51.33333333,56,25,9,15,1.38,39,6.84,4.38,29
leipeda01,1987,reliever,1,OAK,AL,2,1,45,0,0,157,52.33333333,49,22,6,18,1.28,33,5.68,3.78,28
lucasga01,1987,reliever,1,CAL,AL,1,5,48,0,0,223,74.33333333,66,30,7,35,1.36,44,5.33,3.63,41
mcclubo01,1987,reliever,1,MON,NL,6,1,52,0,0,157,52.33333333,47,20,8,20,1.28,33,5.68,3.44,30
mcculla01,1987,reliever,1,SDN,NL,8,10,78,0,0,370,123.3333333,115,51,11,59,1.41,126,9.19,3.72,60
mcdowro01,1987,reliever,1,NYN,NL,7,5,56,0,0,266,88.66666667,95,41,7,28,1.39,32,3.25,4.16,41
mcgafan01,1987,reliever,1,MON,NL,5,2,69,0,0,361,120.3333333,105,32,5,42,1.22,100,7.48,2.39,38
mintogr01,1987,reliever,2,CAL,AL,5,4,41,0,0,228,76,71,26,4,29,1.32,35,4.14,3.08,28
mohorda01,1987,reliever,1,TEX,AL,7,6,74,0,0,298,99.33333333,88,33,11,19,1.08,48,4.35,2.99,34
murphro01,1987,reliever,1,CIN,NL,8,5,87,0,0,302,100.6666667,91,34,7,32,1.22,99,8.85,3.04,37
musseje01,1987,reliever,1,TOR,AL,12,5,68,1,1.470588235,267,89,75,41,7,54,1.45,54,5.46,4.15,43
myersra01,1987,reliever,1,NYN,NL,3,6,54,0,0,225,75,61,33,6,30,1.21,92,11.04,3.96,36
niedeto01,1987,reliever,2,BAL,AL,3,5,45,0,0,157,52.33333333,55,29,11,22,1.47,37,6.36,4.99,32
nolesdi01,1987,reliever,1,CHN,NL,4,2,41,1,2.43902439,193,64.33333333,59,25,1,27,1.34,33,4.62,3.5,31
oroscje01,1987,reliever,1,NYN,NL,3,9,58,0,0,231,77,78,38,5,31,1.42,78,9.12,4.44,41
parreje01,1987,reliever,1,MON,NL,7,6,45,0,0,186,62,53,29,8,30,1.34,56,8.13,4.21,33
perrypa02,1987,reliever,1,SLN,NL,4,2,45,0,0,197,65.66666667,54,32,7,21,1.14,33,4.52,4.39,34
plesada01,1987,reliever,1,ML4,AL,5,6,57,0,0,238,79.33333333,63,23,8,23,1.08,89,10.10,2.61,30
reardje01,1987,reliever,1,MIN,AL,8,8,63,0,0,241,80.33333333,70,40,14,28,1.22,83,9.30,4.48,41
reedje01,1987,reliever,1,SEA,AL,1,2,39,1,2.564102564,245,81.66666667,79,31,7,24,1.26,51,5.62,3.42,32
righeda01,1987,reliever,1,NYA,AL,8,6,60,0,0,285,95,95,37,9,44,1.46,77,7.29,3.51,45
ritchwa01,1987,reliever,1,PHI,NL,3,2,49,0,0,187,62.33333333,60,26,8,29,1.43,45,6.50,3.75,27
robindo01,1987,reliever,1,PIT,NL,6,6,42,0,0,196,65.33333333,66,28,6,22,1.35,53,7.30,3.86,29
robinje01,1987,reliever,1,SFN,NL,6,8,63,0,0,290,96.66666667,69,30,10,48,1.21,82,7.63,2.79,34
russeje01,1987,reliever,1,TEX,AL,5,4,52,2,3.846153846,292,97.33333333,109,48,9,52,1.65,56,5.18,4.44,56
schirca01,1987,reliever,1,BOS,AL,8,5,62,1,1.612903226,251,83.66666667,75,41,15,40,1.37,93,10.00,4.41,45
searara01,1987,reliever,1,CHA,AL,2,3,58,0,0,167,55.66666667,56,26,9,24,1.44,33,5.34,4.2,28
siskdo01,1987,reliever,1,NYN,NL,3,1,55,0,0,234,78,83,30,5,22,1.35,37,4.27,3.46,38
smilejo01,1987,reliever,1,PIT,NL,5,5,63,0,0,225,75,69,48,7,50,1.59,58,6.96,5.76,49
smithda02,1987,reliever,1,HOU,NL,2,3,50,0,0,180,60,39,11,0,21,1,73,10.95,1.65,13
smithle02,1987,reliever,1,CHN,NL,4,10,62,0,0,251,83.66666667,84,29,4,32,1.39,96,10.33,3.12,30
stclara01,1987,reliever,1,MON,NL,3,3,44,0,0,201,67,64,30,9,20,1.25,43,5.78,4.03,31
stoddti01,1987,reliever,1,NYA,AL,4,3,57,0,0,278,92.66666667,83,36,13,30,1.22,78,7.58,3.5,38
tekulke01,1987,reliever,1,PHI,NL,6,4,90,0,0,315,105,96,36,8,29,1.19,60,5.14,3.09,38
thigpbo01,1987,reliever,1,CHA,AL,7,5,51,0,0,267,89,86,27,10,24,1.24,52,5.26,2.73,30
thurmma01,1987,reliever,1,DET,AL,0,1,48,0,0,185,61.66666667,83,29,5,24,1.74,21,3.06,4.23,32
vandeed01,1987,reliever,1,CLE,AL,1,0,55,0,0,217,72.33333333,96,41,9,21,1.62,40,4.98,5.1,42
wilkibi01,1987,reliever,1,SEA,AL,3,4,56,0,0,229,76.33333333,61,31,8,21,1.07,73,8.61,3.66,33
willifr01,1987,reliever,1,CIN,NL,4,0,85,0,0,317,105.6666667,101,27,5,39,1.32,60,5.11,2.3,37
